carriers,locs,techs,timesteps,capacity_factor
power,region1,free_transmission:region1-2,2005-01-04 00:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 01:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 02:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 03:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 04:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 05:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 06:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 07:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 08:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 09:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 10:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 11:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 12:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 13:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 14:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 15:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 16:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 17:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 18:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 19:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 20:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 21:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 22:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-04 23:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 00:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 01:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 02:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 03:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 04:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 05:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 06:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 07:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 08:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 09:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 10:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 11:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 12:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 13:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 14:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 15:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 16:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 17:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 18:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 19:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 20:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 21:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 22:00:00,0.0
power,region1,free_transmission:region1-2,2005-01-05 23:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 00:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 01:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 02:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 03:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 04:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 05:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 06:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 07:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 08:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 09:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 10:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 11:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 12:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 13:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 14:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 15:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 16:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 17:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 18:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 19:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 20:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 21:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 22:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-01 23:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 00:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 01:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 02:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 03:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 04:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 05:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 06:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 07:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 08:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 09:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 10:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 11:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 12:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 13:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 14:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 15:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 16:00:00,0.02906958987333328
power,region1,free_transmission:region1-3,2005-01-02 17:00:00,0.01607859970036239
power,region1,free_transmission:region1-3,2005-01-02 18:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 19:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 20:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 21:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 22:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-02 23:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 00:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 01:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 02:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 03:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 04:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 05:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 06:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 07:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 08:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 09:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 10:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 11:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 12:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 13:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 14:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 15:00:00,0.095272213990616
power,region1,free_transmission:region1-3,2005-01-03 16:00:00,0.751761311811004
power,region1,free_transmission:region1-3,2005-01-03 17:00:00,0.6144054050707642
power,region1,free_transmission:region1-3,2005-01-03 18:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 19:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 20:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 21:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 22:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-03 23:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 00:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 01:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 02:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 03:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 04:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 05:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 06:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 07:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 08:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 09:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 10:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 11:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 12:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 13:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 14:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 15:00:00,0.29043918263575724
power,region1,free_transmission:region1-3,2005-01-04 16:00:00,1.0
power,region1,free_transmission:region1-3,2005-01-04 17:00:00,0.8479588593880935
power,region1,free_transmission:region1-3,2005-01-04 18:00:00,0.07071558580384671
power,region1,free_transmission:region1-3,2005-01-04 19:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 20:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 21:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 22:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-04 23:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 00:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 01:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 02:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 03:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 04:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 05:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 06:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 07:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 08:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 09:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 10:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 11:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 12:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 13:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 14:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 15:00:00,0.403269209339186
power,region1,free_transmission:region1-3,2005-01-05 16:00:00,1.0
power,region1,free_transmission:region1-3,2005-01-05 17:00:00,0.8023455266600928
power,region1,free_transmission:region1-3,2005-01-05 18:00:00,0.040790825907690294
power,region1,free_transmission:region1-3,2005-01-05 19:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 20:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 21:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 22:00:00,0.0
power,region1,free_transmission:region1-3,2005-01-05 23:00:00,0.0
power,region1-1,csp,2005-01-01 00:00:00,0.12287352367256898
power,region1-1,csp,2005-01-01 01:00:00,0.0
power,region1-1,csp,2005-01-01 02:00:00,0.0
power,region1-1,csp,2005-01-01 03:00:00,0.0
power,region1-1,csp,2005-01-01 04:00:00,0.0
power,region1-1,csp,2005-01-01 05:00:00,0.0
power,region1-1,csp,2005-01-01 06:00:00,0.0
power,region1-1,csp,2005-01-01 07:00:00,0.100419565248816
power,region1-1,csp,2005-01-01 08:00:00,0.9
power,region1-1,csp,2005-01-01 09:00:00,0.9
power,region1-1,csp,2005-01-01 10:00:00,0.9
power,region1-1,csp,2005-01-01 11:00:00,0.9
power,region1-1,csp,2005-01-01 12:00:00,0.9
power,region1-1,csp,2005-01-01 13:00:00,0.9
power,region1-1,csp,2005-01-01 14:00:00,0.9
power,region1-1,csp,2005-01-01 15:00:00,0.9
power,region1-1,csp,2005-01-01 16:00:00,0.9
power,region1-1,csp,2005-01-01 17:00:00,0.9
power,region1-1,csp,2005-01-01 18:00:00,0.9
power,region1-1,csp,2005-01-01 19:00:00,0.9
power,region1-1,csp,2005-01-01 20:00:00,0.9
power,region1-1,csp,2005-01-01 21:00:00,0.9
power,region1-1,csp,2005-01-01 22:00:00,0.9
power,region1-1,csp,2005-01-01 23:00:00,0.00948016154988742
power,region1-1,csp,2005-01-02 00:00:00,0.0
power,region1-1,csp,2005-01-02 01:00:00,0.0
power,region1-1,csp,2005-01-02 02:00:00,0.0
power,region1-1,csp,2005-01-02 03:00:00,0.0
power,region1-1,csp,2005-01-02 04:00:00,0.0
power,region1-1,csp,2005-01-02 05:00:00,0.18490494117647
power,region1-1,csp,2005-01-02 06:00:00,0.366599952941176
power,region1-1,csp,2005-01-02 07:00:00,0.489238447058823
power,region1-1,csp,2005-01-02 08:00:00,0.9
power,region1-1,csp,2005-01-02 09:00:00,0.9
power,region1-1,csp,2005-01-02 10:00:00,0.9
power,region1-1,csp,2005-01-02 11:00:00,0.9
power,region1-1,csp,2005-01-02 12:00:00,0.9
power,region1-1,csp,2005-01-02 13:00:00,0.9
power,region1-1,csp,2005-01-02 14:00:00,0.9
power,region1-1,csp,2005-01-02 15:00:00,0.9
power,region1-1,csp,2005-01-02 16:00:00,0.9
power,region1-1,csp,2005-01-02 17:00:00,0.9
power,region1-1,csp,2005-01-02 18:00:00,0.9
power,region1-1,csp,2005-01-02 19:00:00,0.9
power,region1-1,csp,2005-01-02 20:00:00,0.9
power,region1-1,csp,2005-01-02 21:00:00,0.626779078861552
power,region1-1,csp,2005-01-02 22:00:00,0.0893479999999995
power,region1-1,csp,2005-01-02 23:00:00,0.0
power,region1-1,csp,2005-01-03 00:00:00,0.0
power,region1-1,csp,2005-01-03 01:00:00,0.0
power,region1-1,csp,2005-01-03 02:00:00,0.0
power,region1-1,csp,2005-01-03 03:00:00,0.0
power,region1-1,csp,2005-01-03 04:00:00,0.16072414117647
power,region1-1,csp,2005-01-03 05:00:00,0.44709854117647
power,region1-1,csp,2005-01-03 06:00:00,0.642945552941176
power,region1-1,csp,2005-01-03 07:00:00,0.749140847058824
power,region1-1,csp,2005-01-03 08:00:00,0.81414720000009
power,region1-1,csp,2005-01-03 09:00:00,0.8436096
power,region1-1,csp,2005-01-03 10:00:00,0.817271152941176
power,region1-1,csp,2005-01-03 11:00:00,0.786557552941176
power,region1-1,csp,2005-01-03 12:00:00,0.77152974117647
power,region1-1,csp,2005-01-03 13:00:00,0.800925694117646
power,region1-1,csp,2005-01-03 14:00:00,0.892632047058823
power,region1-1,csp,2005-01-03 15:00:00,0.9
power,region1-1,csp,2005-01-03 16:00:00,0.9
power,region1-1,csp,2005-01-03 17:00:00,0.9
power,region1-1,csp,2005-01-03 18:00:00,0.9
power,region1-1,csp,2005-01-03 19:00:00,0.808324094117646
power,region1-1,csp,2005-01-03 20:00:00,0.631416894117647
power,region1-1,csp,2005-01-03 21:00:00,0.406536894117647
power,region1-1,csp,2005-01-03 22:00:00,0.22020889411764702
power,region1-1,csp,2005-01-03 23:00:00,0.0991912941176471
power,region1-1,csp,2005-01-04 00:00:00,0.026538494117647003
power,region1-1,csp,2005-01-04 01:00:00,0.0
power,region1-1,csp,2005-01-04 02:00:00,0.00954009411764711
power,region1-1,csp,2005-01-04 03:00:00,0.064327294117647
power,region1-1,csp,2005-01-04 04:00:00,0.25798118768127704
power,region1-1,csp,2005-01-04 05:00:00,0.508893741176471
power,region1-1,csp,2005-01-04 06:00:00,0.707726352941176
power,region1-1,csp,2005-01-04 07:00:00,0.811057647058824
power,region1-1,csp,2005-01-04 08:00:00,0.8726528
power,region1-1,csp,2005-01-04 09:00:00,0.9
power,region1-1,csp,2005-01-04 10:00:00,0.8854512925533651
power,region1-1,csp,2005-01-04 11:00:00,0.8535815529411761
power,region1-1,csp,2005-01-04 12:00:00,0.84046414117647
power,region1-1,csp,2005-01-04 13:00:00,0.8587800941176471
power,region1-1,csp,2005-01-04 14:00:00,0.9
power,region1-1,csp,2005-01-04 15:00:00,0.9
power,region1-1,csp,2005-01-04 16:00:00,0.9
power,region1-1,csp,2005-01-04 17:00:00,0.9
power,region1-1,csp,2005-01-04 18:00:00,0.9
power,region1-1,csp,2005-01-04 19:00:00,0.859460094117647
power,region1-1,csp,2005-01-04 20:00:00,0.687508094117647
power,region1-1,csp,2005-01-04 21:00:00,0.453591294117647
power,region1-1,csp,2005-01-04 22:00:00,0.259410494117647
power,region1-1,csp,2005-01-04 23:00:00,0.131461694117647
power,region1-1,csp,2005-01-05 00:00:00,0.060420094117647
power,region1-1,csp,2005-01-05 01:00:00,0.0336184941176472
power,region1-1,csp,2005-01-05 02:00:00,0.0456264941176471
power,region1-1,csp,2005-01-05 03:00:00,0.104378494117647
power,region1-1,csp,2005-01-05 04:00:00,0.330554494117647
power,region1-1,csp,2005-01-05 05:00:00,0.621056351311715
power,region1-1,csp,2005-01-05 06:00:00,0.762542352941177
power,region1-1,csp,2005-01-05 07:00:00,0.865923247058823
power,region1-1,csp,2005-01-05 08:00:00,0.9
power,region1-1,csp,2005-01-05 09:00:00,0.9
power,region1-1,csp,2005-01-05 10:00:00,0.9
power,region1-1,csp,2005-01-05 11:00:00,0.9
power,region1-1,csp,2005-01-05 12:00:00,0.9
power,region1-1,csp,2005-01-05 13:00:00,0.9
power,region1-1,csp,2005-01-05 14:00:00,0.9
power,region1-1,csp,2005-01-05 15:00:00,0.9
power,region1-1,csp,2005-01-05 16:00:00,0.9
power,region1-1,csp,2005-01-05 17:00:00,0.9
power,region1-1,csp,2005-01-05 18:00:00,0.9
power,region1-1,csp,2005-01-05 19:00:00,0.9
power,region1-1,csp,2005-01-05 20:00:00,0.9
power,region1-1,csp,2005-01-05 21:00:00,0.9
power,region1-1,csp,2005-01-05 22:00:00,0.9
power,region1-1,csp,2005-01-05 23:00:00,0.9
power,region1-1,free_transmission:region1,2005-01-01 00:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 01:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 02:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 03:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 04:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 05:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 06:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 07:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 08:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 09:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 10:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 11:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 12:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 13:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 14:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 15:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 16:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 17:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 18:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 19:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 20:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 21:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 22:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-01 23:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 00:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 01:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 02:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 03:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 04:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 05:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 06:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 07:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 08:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 09:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 10:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 11:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 12:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 13:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 14:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 15:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 16:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 17:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 18:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 19:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 20:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 21:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 22:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-02 23:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 00:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 01:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 02:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 03:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 04:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 05:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 06:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 07:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 08:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 09:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 10:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 11:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 12:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 13:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 14:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 15:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 16:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 17:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 18:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 19:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 20:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 21:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 22:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-03 23:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 00:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 01:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 02:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 03:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 04:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 05:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 06:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 07:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 08:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 09:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 10:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 11:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 12:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 13:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 14:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 15:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 16:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 17:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 18:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 19:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 20:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 21:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 22:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-04 23:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 00:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 01:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 02:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 03:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 04:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 05:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 06:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 07:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 08:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 09:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 10:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 11:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 12:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 13:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 14:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 15:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 16:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 17:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 18:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 19:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 20:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 21:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 22:00:00,0.0
power,region1-1,free_transmission:region1,2005-01-05 23:00:00,0.0
power,region1-2,csp,2005-01-01 00:00:00,0.0
power,region1-2,csp,2005-01-01 01:00:00,0.0
power,region1-2,csp,2005-01-01 02:00:00,0.0
power,region1-2,csp,2005-01-01 03:00:00,0.0
power,region1-2,csp,2005-01-01 04:00:00,0.0
power,region1-2,csp,2005-01-01 05:00:00,0.0
power,region1-2,csp,2005-01-01 06:00:00,0.0
power,region1-2,csp,2005-01-01 07:00:00,0.0
power,region1-2,csp,2005-01-01 08:00:00,0.0
power,region1-2,csp,2005-01-01 09:00:00,0.0
power,region1-2,csp,2005-01-01 10:00:00,0.0
power,region1-2,csp,2005-01-01 11:00:00,0.0
power,region1-2,csp,2005-01-01 12:00:00,0.0
power,region1-2,csp,2005-01-01 13:00:00,0.0
power,region1-2,csp,2005-01-01 14:00:00,0.0
power,region1-2,csp,2005-01-01 15:00:00,0.0
power,region1-2,csp,2005-01-01 16:00:00,0.0
power,region1-2,csp,2005-01-01 17:00:00,0.0
power,region1-2,csp,2005-01-01 18:00:00,0.0
power,region1-2,csp,2005-01-01 19:00:00,0.0
power,region1-2,csp,2005-01-01 20:00:00,0.0
power,region1-2,csp,2005-01-01 21:00:00,0.0
power,region1-2,csp,2005-01-01 22:00:00,0.0
power,region1-2,csp,2005-01-01 23:00:00,0.0
power,region1-2,csp,2005-01-02 00:00:00,0.0
power,region1-2,csp,2005-01-02 01:00:00,0.0
power,region1-2,csp,2005-01-02 02:00:00,0.0
power,region1-2,csp,2005-01-02 03:00:00,0.0
power,region1-2,csp,2005-01-02 04:00:00,0.0
power,region1-2,csp,2005-01-02 05:00:00,0.0
power,region1-2,csp,2005-01-02 06:00:00,0.0
power,region1-2,csp,2005-01-02 07:00:00,0.0
power,region1-2,csp,2005-01-02 08:00:00,0.0
power,region1-2,csp,2005-01-02 09:00:00,0.0
power,region1-2,csp,2005-01-02 10:00:00,0.0
power,region1-2,csp,2005-01-02 11:00:00,0.0
